parcel_id,project_id,stage,stage_order,stage_start_date,stage_target_date,stage_completion_date,days_in_stage,sla_days,sla_breach,is_current_stage,data_source
PCL-88F374F4,PRJ-015,Compensation Assessment,5,2024-06-27,2024-08-06,,431,40,1,1,synthetic
PCL-96C5D3A7,PRJ-015,Land Identification,0,2024-01-19,2024-02-03,2024-01-27,8,15,0,0,synthetic
PCL-96C5D3A7,PRJ-015,Survey/Parcel Mapping,1,2024-01-27,2024-02-26,2024-02-17,21,30,0,0,synthetic
PCL-96C5D3A7,PRJ-015,Ownership Verification,2,2024-02-17,2024-04-02,2024-03-28,40,45,0,0,synthetic
PCL-96C5D3A7,PRJ-015,Notification,3,2024-03-28,2024-04-17,2024-04-16,19,20,0,0,synthetic
PCL-96C5D3A7,PRJ-015,Objections/Hearings,4,2024-04-16,2024-05-16,2024-06-10,55,30,1,0,synthetic
PCL-96C5D3A7,PRJ-015,Compensation Assessment,5,2024-06-10,2024-07-20,,448,40,1,1,synthetic
PCL-0700E5A6,PRJ-015,Land Identification,0,2024-01-23,2024-02-07,2024-02-12,20,15,1,0,synthetic
PCL-0700E5A6,PRJ-015,Survey/Parcel Mapping,1,2024-02-12,2024-03-13,2024-03-20,37,30,1,0,synthetic
PCL-0700E5A6,PRJ-015,Ownership Verification,2,2024-03-20,2024-05-04,2024-05-26,67,45,1,0,synthetic
PCL-0700E5A6,PRJ-015,Notification,3,2024-05-26,2024-06-15,2024-06-14,19,20,0,0,synthetic
PCL-0700E5A6,PRJ-015,Objections/Hearings,4,2024-06-14,2024-07-14,2024-07-18,34,30,1,0,synthetic
PCL-0700E5A6,PRJ-015,Compensation Assessment,5,2024-07-18,2024-08-27,,410,40,1,1,synthetic
PCL-58846226,PRJ-015,Land Identification,0,2024-02-28,2024-03-14,2024-03-13,14,15,0,0,synthetic
PCL-58846226,PRJ-015,Survey/Parcel Mapping,1,2024-03-13,2024-04-12,2024-04-20,38,30,1,0,synthetic
PCL-58846226,PRJ-015,Ownership Verification,2,2024-04-20,2024-06-04,2024-05-22,32,45,0,0,synthetic
PCL-58846226,PRJ-015,Notification,3,2024-05-22,2024-06-11,2024-06-13,22,20,1,0,synthetic
PCL-58846226,PRJ-015,Objections/Hearings,4,2024-06-13,2024-07-13,2024-07-18,35,30,1,0,synthetic
PCL-58846226,PRJ-015,Compensation Assessment,5,2024-07-18,2024-08-27,2024-08-26,39,40,0,0,synthetic
PCL-58846226,PRJ-015,Compensation Disbursement,6,2024-08-26,2024-09-25,2024-09-23,28,30,0,0,synthetic
PCL-58846226,PRJ-015,Rehabilitation & Resettlement,7,2024-09-23,2024-11-22,,343,60,1,1,synthetic
PCL-D153E0A2,PRJ-015,Land Identification,0,2024-03-19,2024-04-03,2024-03-31,12,15,0,0,synthetic
PCL-D153E0A2,PRJ-015,Survey/Parcel Mapping,1,2024-03-31,2024-04-30,2024-04-21,21,30,0,0,synthetic
PCL-D153E0A2,PRJ-015,Ownership Verification,2,2024-04-21,2024-06-05,2024-06-04,44,45,0,0,synthetic
PCL-D153E0A2,PRJ-015,Notification,3,2024-06-04,2024-06-24,2024-06-20,16,20,0,0,synthetic
PCL-D153E0A2,PRJ-015,Objections/Hearings,4,2024-06-20,2024-07-20,2024-07-26,36,30,1,0,synthetic
PCL-D153E0A2,PRJ-015,Compensation Assessment,5,2024-07-26,2024-09-04,,402,40,1,1,synthetic
PCL-2622D950,PRJ-015,Land Identification,0,2024-01-21,2024-02-05,2024-02-01,11,15,0,0,synthetic
PCL-2622D950,PRJ-015,Survey/Parcel Mapping,1,2024-02-01,2024-03-02,2024-03-04,32,30,1,0,synthetic
PCL-2622D950,PRJ-015,Ownership Verification,2,2024-03-04,2024-04-18,2024-04-08,35,45,0,0,synthetic
PCL-2622D950,PRJ-015,Notification,3,2024-04-08,2024-04-28,2024-04-22,14,20,0,0,synthetic
PCL-2622D950,PRJ-015,Objections/Hearings,4,2024-04-22,2024-05-22,,497,30,1,1,synthetic
PCL-9780C4EC,PRJ-015,Land Identification,0,2024-03-15,2024-03-30,2024-04-07,23,15,1,0,synthetic
PCL-9780C4EC,PRJ-015,Survey/Parcel Mapping,1,2024-04-07,2024-05-07,2024-05-10,33,30,1,0,synthetic
PCL-9780C4EC,PRJ-015,Ownership Verification,2,2024-05-10,2024-06-24,2024-06-20,41,45,0,0,synthetic
PCL-9780C4EC,PRJ-015,Notification,3,2024-06-20,2024-07-10,2024-07-05,15,20,0,0,synthetic
PCL-9780C4EC,PRJ-015,Objections/Hearings,4,2024-07-05,2024-08-04,2024-08-04,30,30,0,0,synthetic
PCL-9780C4EC,PRJ-015,Compensation Assessment,5,2024-08-04,2024-09-13,2024-09-05,32,40,0,0,synthetic
PCL-9780C4EC,PRJ-015,Compensation Disbursement,6,2024-09-05,2024-10-05,2024-10-08,33,30,1,0,synthetic
PCL-9780C4EC,PRJ-015,Rehabilitation & Resettlement,7,2024-10-08,2024-12-07,2025-02-02,117,60,1,0,synthetic
PCL-9780C4EC,PRJ-015,Possession,8,2025-02-02,2025-02-17,2025-02-12,10,15,0,0,synthetic
PCL-9780C4EC,PRJ-015,Closure/Handover,9,2025-02-12,2025-02-22,,201,10,1,1,synthetic
PCL-7DF4AF8B,PRJ-015,Land Identification,0,2024-03-01,2024-03-16,2024-03-16,15,15,0,0,synthetic
PCL-7DF4AF8B,PRJ-015,Survey/Parcel Mapping,1,2024-03-16,2024-04-15,2024-04-17,32,30,1,0,synthetic
PCL-7DF4AF8B,PRJ-015,Ownership Verification,2,2024-04-17,2024-06-01,2024-06-24,68,45,1,0,synthetic
PCL-7DF4AF8B,PRJ-015,Notification,3,2024-06-24,2024-07-14,2024-07-17,23,20,1,0,synthetic
PCL-7DF4AF8B,PRJ-015,Objections/Hearings,4,2024-07-17,2024-08-16,2024-08-20,34,30,1,0,synthetic
PCL-7DF4AF8B,PRJ-015,Compensation Assessment,5,2024-08-20,2024-09-29,2024-09-25,36,40,0,0,synthetic
PCL-7DF4AF8B,PRJ-015,Compensation Disbursement,6,2024-09-25,2024-10-25,2024-10-19,24,30,0,0,synthetic
PCL-7DF4AF8B,PRJ-015,Rehabilitation & Resettlement,7,2024-10-19,2024-12-18,,317,60,1,1,synthetic
PCL-CAECBF58,PRJ-015,Land Identification,0,2024-02-24,2024-03-10,2024-03-08,13,15,0,0,synthetic
PCL-CAECBF58,PRJ-015,Survey/Parcel Mapping,1,2024-03-08,2024-04-07,2024-03-31,23,30,0,0,synthetic
PCL-CAECBF58,PRJ-015,Ownership Verification,2,2024-03-31,2024-05-15,2024-06-17,78,45,1,0,synthetic
PCL-CAECBF58,PRJ-015,Notification,3,2024-06-17,2024-07-07,2024-07-06,19,20,0,0,synthetic
PCL-CAECBF58,PRJ-015,Objections/Hearings,4,2024-07-06,2024-08-05,2024-08-14,39,30,1,0,synthetic
PCL-CAECBF58,PRJ-015,Compensation Assessment,5,2024-08-14,2024-09-23,2024-10-15,62,40,1,0,synthetic
PCL-CAECBF58,PRJ-015,Compensation Disbursement,6,2024-10-15,2024-11-14,2024-11-17,33,30,1,0,synthetic
PCL-CAECBF58,PRJ-015,Rehabilitation & Resettlement,7,2024-11-17,2025-01-16,2025-01-28,72,60,1,0,synthetic
PCL-CAECBF58,PRJ-015,Possession,8,2025-01-28,2025-02-12,2025-02-14,17,15,1,0,synthetic
PCL-CAECBF58,PRJ-015,Closure/Handover,9,2025-02-14,2025-02-24,,199,10,1,1,synthetic
PCL-39D4E380,PRJ-015,Land Identification,0,2024-02-29,2024-03-15,2024-03-15,15,15,0,0,synthetic
PCL-39D4E380,PRJ-015,Survey/Parcel Mapping,1,2024-03-15,2024-04-14,,535,30,1,1,synthetic
PCL-7F9BF109,PRJ-015,Land Identification,0,2024-02-07,2024-02-22,2024-02-22,15,15,0,0,synthetic
PCL-7F9BF109,PRJ-015,Survey/Parcel Mapping,1,2024-02-22,2024-03-23,2024-04-06,44,30,1,0,synthetic
PCL-7F9BF109,PRJ-015,Ownership Verification,2,2024-04-06,2024-05-21,2024-05-10,34,45,0,0,synthetic
PCL-7F9BF109,PRJ-015,Notification,3,2024-05-10,2024-05-30,2024-05-26,16,20,0,0,synthetic
PCL-7F9BF109,PRJ-015,Objections/Hearings,4,2024-05-26,2024-06-25,2024-06-17,22,30,0,0,synthetic
PCL-7F9BF109,PRJ-015,Compensation Assessment,5,2024-06-17,2024-07-27,2024-07-26,39,40,0,0,synthetic
PCL-7F9BF109,PRJ-015,Compensation Disbursement,6,2024-07-26,2024-08-25,2024-09-04,40,30,1,0,synthetic
PCL-7F9BF109,PRJ-015,Rehabilitation & Resettlement,7,2024-09-04,2024-11-03,2024-10-28,54,60,0,0,synthetic
PCL-7F9BF109,PRJ-015,Possession,8,2024-10-28,2024-11-12,2024-11-13,16,15,1,0,synthetic
PCL-7F9BF109,PRJ-015,Closure/Handover,9,2024-11-13,2024-11-23,,292,10,1,1,synthetic
PCL-02DE0A53,PRJ-015,Land Identification,0,2024-03-21,2024-04-05,2024-04-02,12,15,0,0,synthetic
PCL-02DE0A53,PRJ-015,Survey/Parcel Mapping,1,2024-04-02,2024-05-02,2024-04-20,18,30,0,0,synthetic
PCL-02DE0A53,PRJ-015,Ownership Verification,2,2024-04-20,2024-06-04,2024-06-10,51,45,1,0,synthetic
PCL-02DE0A53,PRJ-015,Notification,3,2024-06-10,2024-06-30,2024-06-29,19,20,0,0,synthetic
PCL-02DE0A53,PRJ-015,Objections/Hearings,4,2024-06-29,2024-07-29,2024-08-19,51,30,1,0,synthetic
PCL-02DE0A53,PRJ-015,Compensation Assessment,5,2024-08-19,2024-09-28,2024-09-21,33,40,0,0,synthetic
PCL-02DE0A53,PRJ-015,Compensation Disbursement,6,2024-09-21,2024-10-21,2024-10-19,28,30,0,0,synthetic
PCL-02DE0A53,PRJ-015,Rehabilitation & Resettlement,7,2024-10-19,2024-12-18,2024-12-11,53,60,0,0,synthetic
PCL-02DE0A53,PRJ-015,Possession,8,2024-12-11,2024-12-26,2024-12-26,15,15,0,0,synthetic
PCL-02DE0A53,PRJ-015,Closure/Handover,9,2024-12-26,2025-01-05,,249,10,1,1,synthetic
PCL-C5680A03,PRJ-015,Land Identification,0,2024-02-05,2024-02-20,2024-02-24,19,15,1,0,synthetic
PCL-C5680A03,PRJ-015,Survey/Parcel Mapping,1,2024-02-24,2024-03-25,,555,30,1,1,synthetic
PCL-E3598DD8,PRJ-015,Land Identification,0,2024-02-21,2024-03-07,2024-03-14,22,15,1,0,synthetic
PCL-E3598DD8,PRJ-015,Survey/Parcel Mapping,1,2024-03-14,2024-04-13,2024-04-16,33,30,1,0,synthetic
PCL-E3598DD8,PRJ-015,Ownership Verification,2,2024-04-16,2024-05-31,2024-06-18,63,45,1,0,synthetic
PCL-E3598DD8,PRJ-015,Notification,3,2024-06-18,2024-07-08,2024-07-05,17,20,0,0,synthetic
PCL-E3598DD8,PRJ-015,Objections/Hearings,4,2024-07-05,2024-08-04,2024-08-18,44,30,1,0,synthetic
PCL-E3598DD8,PRJ-015,Compensation Assessment,5,2024-08-18,2024-09-27,2024-09-07,20,40,0,0,synthetic
PCL-E3598DD8,PRJ-015,Compensation Disbursement,6,2024-09-07,2024-10-07,2024-10-23,46,30,1,0,synthetic
PCL-E3598DD8,PRJ-015,Rehabilitation & Resettlement,7,2024-10-23,2024-12-22,2025-01-29,98,60,1,0,synthetic
PCL-E3598DD8,PRJ-015,Possession,8,2025-01-29,2025-02-13,,215,15,1,1,synthetic
PCL-502BD476,PRJ-015,Land Identification,0,2024-01-06,2024-01-21,2024-01-20,14,15,0,0,synthetic
PCL-502BD476,PRJ-015,Survey/Parcel Mapping,1,2024-01-20,2024-02-19,2024-02-29,40,30,1,0,synthetic
PCL-502BD476,PRJ-015,Ownership Verification,2,2024-02-29,2024-04-14,2024-05-07,68,45,1,0,synthetic
PCL-502BD476,PRJ-015,Notification,3,2024-05-07,2024-05-27,2024-05-21,14,20,0,0,synthetic
PCL-502BD476,PRJ-015,Objections/Hearings,4,2024-05-21,2024-06-20,2024-06-22,32,30,1,0,synthetic
PCL-502BD476,PRJ-015,Compensation Assessment,5,2024-06-22,2024-08-01,2024-07-26,34,40,0,0,synthetic
PCL-502BD476,PRJ-015,Compensation Disbursement,6,2024-07-26,2024-08-25,2024-08-29,34,30,1,0,synthetic
PCL-502BD476,PRJ-015,Rehabilitation & Resettlement,7,2024-08-29,2024-10-28,2024-11-23,86,60,1,0,synthetic
PCL-502BD476,PRJ-015,Possession,8,2024-11-23,2024-12-08,,282,15,1,1,synthetic
PCL-A0AD696A,PRJ-015,Land Identification,0,2024-02-15,2024-03-01,,564,15,1,1,synthetic
PCL-FA25B0A9,PRJ-015,Land Identification,0,2024-03-03,2024-03-18,2024-03-20,17,15,1,0,synthetic
PCL-FA25B0A9,PRJ-015,Survey/Parcel Mapping,1,2024-03-20,2024-04-19,2024-04-28,39,30,1,0,synthetic
PCL-FA25B0A9,PRJ-015,Ownership Verification,2,2024-04-28,2024-06-12,2024-05-29,31,45,0,0,synthetic
PCL-FA25B0A9,PRJ-015,Notification,3,2024-05-29,2024-06-18,2024-06-18,20,20,0,0,synthetic
PCL-FA25B0A9,PRJ-015,Objections/Hearings,4,2024-06-18,2024-07-18,,440,30,1,1,synthetic
PCL-BBD086C9,PRJ-015,Land Identification,0,2024-02-14,2024-02-29,2024-02-23,9,15,0,0,synthetic
PCL-BBD086C9,PRJ-015,Survey/Parcel Mapping,1,2024-02-23,2024-03-24,2024-04-03,40,30,1,0,synthetic
PCL-BBD086C9,PRJ-015,Ownership Verification,2,2024-04-03,2024-05-18,2024-05-12,39,45,0,0,synthetic
PCL-BBD086C9,PRJ-015,Notification,3,2024-05-12,2024-06-01,2024-06-05,24,20,1,0,synthetic
PCL-BBD086C9,PRJ-015,Objections/Hearings,4,2024-06-05,2024-07-05,2024-06-23,18,30,0,0,synthetic
PCL-BBD086C9,PRJ-015,Compensation Assessment,5,2024-06-23,2024-08-02,2024-07-29,36,40,0,0,synthetic
PCL-BBD086C9,PRJ-015,Compensation Disbursement,6,2024-07-29,2024-08-28,2024-08-24,26,30,0,0,synthetic
PCL-BBD086C9,PRJ-015,Rehabilitation & Resettlement,7,2024-08-24,2024-10-23,2024-11-10,78,60,1,0,synthetic
PCL-BBD086C9,PRJ-015,Possession,8,2024-11-10,2024-11-25,2024-11-29,19,15,1,0,synthetic
PCL-BBD086C9,PRJ-015,Closure/Handover,9,2024-11-29,2024-12-09,,276,10,1,1,synthetic
PCL-991392A7,PRJ-015,Land Identification,0,2024-01-21,2024-02-05,2024-02-06,16,15,1,0,synthetic
PCL-991392A7,PRJ-015,Survey/Parcel Mapping,1,2024-02-06,2024-03-07,2024-03-02,25,30,0,0,synthetic
PCL-991392A7,PRJ-015,Ownership Verification,2,2024-03-02,2024-04-16,2024-04-05,34,45,0,0,synthetic
PCL-991392A7,PRJ-015,Notification,3,2024-04-05,2024-04-25,2024-04-24,19,20,0,0,synthetic
PCL-991392A7,PRJ-015,Objections/Hearings,4,2024-04-24,2024-05-24,2024-05-29,35,30,1,0,synthetic
PCL-991392A7,PRJ-015,Compensation Assessment,5,2024-05-29,2024-07-08,2024-07-07,39,40,0,0,synthetic
PCL-991392A7,PRJ-015,Compensation Disbursement,6,2024-07-07,2024-08-06,2024-07-25,18,30,0,0,synthetic
PCL-991392A7,PRJ-015,Rehabilitation & Resettlement,7,2024-07-25,2024-09-23,2024-09-14,51,60,0,0,synthetic
PCL-991392A7,PRJ-015,Possession,8,2024-09-14,2024-09-29,2024-09-27,13,15,0,0,synthetic
PCL-991392A7,PRJ-015,Closure/Handover,9,2024-09-27,2024-10-07,,339,10,1,1,synthetic
PCL-D4B8CF03,PRJ-015,Land Identification,0,2024-02-24,2024-03-10,2024-03-10,15,15,0,0,synthetic
PCL-D4B8CF03,PRJ-015,Survey/Parcel Mapping,1,2024-03-10,2024-04-09,2024-04-11,32,30,1,0,synthetic
PCL-D4B8CF03,PRJ-015,Ownership Verification,2,2024-04-11,2024-05-26,2024-06-19,69,45,1,0,synthetic
PCL-D4B8CF03,PRJ-015,Notification,3,2024-06-19,2024-07-09,2024-07-05,16,20,0,0,synthetic
PCL-D4B8CF03,PRJ-015,Objections/Hearings,4,2024-07-05,2024-08-04,2024-07-23,18,30,0,0,synthetic
PCL-D4B8CF03,PRJ-015,Compensation Assessment,5,2024-07-23,2024-09-01,2024-09-10,49,40,1,0,synthetic
PCL-D4B8CF03,PRJ-015,Compensation Disbursement,6,2024-09-10,2024-10-10,2024-10-06,26,30,0,0,synthetic
PCL-D4B8CF03,PRJ-015,Rehabilitation & Resettlement,7,2024-10-06,2024-12-05,2024-12-10,65,60,1,0,synthetic
PCL-D4B8CF03,PRJ-015,Possession,8,2024-12-10,2024-12-25,,265,15,1,1,synthetic
PCL-0BF569F6,PRJ-015,Land Identification,0,2024-03-21,2024-04-05,2024-03-31,10,15,0,0,synthetic
PCL-0BF569F6,PRJ-015,Survey/Parcel Mapping,1,2024-03-31,2024-04-30,2024-04-25,25,30,0,0,synthetic
PCL-0BF569F6,PRJ-015,Ownership Verification,2,2024-04-25,2024-06-09,2024-05-31,36,45,0,0,synthetic
PCL-0BF569F6,PRJ-015,Notification,3,2024-05-31,2024-06-20,,458,20,1,1,synthetic
PCL-A4AE6C5C,PRJ-015,Land Identification,0,2024-02-07,2024-02-22,2024-03-04,26,15,1,0,synthetic
PCL-A4AE6C5C,PRJ-015,Survey/Parcel Mapping,1,2024-03-04,2024-04-03,2024-05-02,59,30,1,0,synthetic
PCL-A4AE6C5C,PRJ-015,Ownership Verification,2,2024-05-02,2024-06-16,2024-07-14,73,45,1,0,synthetic
PCL-A4AE6C5C,PRJ-015,Notification,3,2024-07-14,2024-08-03,2024-07-31,17,20,0,0,synthetic
PCL-A4AE6C5C,PRJ-015,Objections/Hearings,4,2024-07-31,2024-08-30,2024-08-25,25,30,0,0,synthetic
PCL-A4AE6C5C,PRJ-015,Compensation Assessment,5,2024-08-25,2024-10-04,2024-10-08,44,40,1,0,synthetic
PCL-A4AE6C5C,PRJ-015,Compensation Disbursement,6,2024-10-08,2024-11-07,,328,30,1,1,synthetic
PCL-767874AF,PRJ-017,Land Identification,0,2024-01-10,2024-01-25,,600,15,1,1,synthetic
PCL-6ED664EC,PRJ-017,Land Identification,0,2024-03-26,2024-04-10,2024-05-10,45,15,1,0,synthetic
PCL-6ED664EC,PRJ-017,Survey/Parcel Mapping,1,2024-05-10,2024-06-09,2024-05-31,21,30,0,0,synthetic
PCL-6ED664EC,PRJ-017,Ownership Verification,2,2024-05-31,2024-07-15,,458,45,1,1,synthetic
PCL-544DAE41,PRJ-017,Land Identification,0,2024-01-17,2024-02-01,,593,15,1,1,synthetic
PCL-F9F87815,PRJ-017,Land Identification,0,2024-01-26,2024-02-10,2024-02-18,23,15,1,0,synthetic
PCL-F9F87815,PRJ-017,Survey/Parcel Mapping,1,2024-02-18,2024-03-19,2024-03-03,14,30,0,0,synthetic
PCL-F9F87815,PRJ-017,Ownership Verification,2,2024-03-03,2024-04-17,2024-07-21,140,45,1,0,synthetic
PCL-F9F87815,PRJ-017,Notification,3,2024-07-21,2024-08-10,2024-08-10,20,20,0,0,synthetic
PCL-F9F87815,PRJ-017,Objections/Hearings,4,2024-08-10,2024-09-09,2024-09-07,28,30,0,0,synthetic
PCL-F9F87815,PRJ-017,Compensation Assessment,5,2024-09-07,2024-10-17,2024-10-07,30,40,0,0,synthetic
PCL-F9F87815,PRJ-017,Compensation Disbursement,6,2024-10-07,2024-11-06,2024-11-24,48,30,1,0,synthetic
PCL-F9F87815,PRJ-017,Rehabilitation & Resettlement,7,2024-11-24,2025-01-23,2025-03-17,113,60,1,0,synthetic
PCL-F9F87815,PRJ-017,Possession,8,2025-03-17,2025-04-01,,168,15,1,1,synthetic
PCL-166DFBCC,PRJ-017,Land Identification,0,2024-01-19,2024-02-03,2024-01-31,12,15,0,0,synthetic
PCL-166DFBCC,PRJ-017,Survey/Parcel Mapping,1,2024-01-31,2024-03-01,2024-02-24,24,30,0,0,synthetic
PCL-166DFBCC,PRJ-017,Ownership Verification,2,2024-02-24,2024-04-09,2024-06-03,100,45,1,0,synthetic
PCL-166DFBCC,PRJ-017,Notification,3,2024-06-03,2024-06-23,2024-06-30,27,20,1,0,synthetic
PCL-166DFBCC,PRJ-017,Objections/Hearings,4,2024-06-30,2024-07-30,2024-07-21,21,30,0,0,synthetic
PCL-166DFBCC,PRJ-017,Compensation Assessment,5,2024-07-21,2024-08-30,2024-09-08,49,40,1,0,synthetic
PCL-166DFBCC,PRJ-017,Compensation Disbursement,6,2024-09-08,2024-10-08,,358,30,1,1,synthetic
PCL-90C17C5A,PRJ-017,Land Identification,0,2024-02-02,2024-02-17,2024-02-13,11,15,0,0,synthetic
PCL-90C17C5A,PRJ-017,Survey/Parcel Mapping,1,2024-02-13,2024-03-14,2024-03-14,30,30,0,0,synthetic
PCL-90C17C5A,PRJ-017,Ownership Verification,2,2024-03-14,2024-04-28,2024-07-20,128,45,1,0,synthetic
PCL-90C17C5A,PRJ-017,Notification,3,2024-07-20,2024-08-09,2024-07-30,10,20,0,0,synthetic
PCL-90C17C5A,PRJ-017,Objections/Hearings,4,2024-07-30,2024-08-29,2024-09-04,36,30,1,0,synthetic
PCL-90C17C5A,PRJ-017,Compensation Assessment,5,2024-09-04,2024-10-14,,362,40,1,1,synthetic
PCL-CF926C38,PRJ-017,Land Identification,0,2024-01-20,2024-02-04,2024-02-13,24,15,1,0,synthetic
PCL-CF926C38,PRJ-017,Survey/Parcel Mapping,1,2024-02-13,2024-03-14,2024-03-05,21,30,0,0,synthetic
PCL-CF926C38,PRJ-017,Ownership Verification,2,2024-03-05,2024-04-19,2024-09-20,199,45,1,0,synthetic
PCL-CF926C38,PRJ-017,Notification,3,2024-09-20,2024-10-10,2024-10-17,27,20,1,0,synthetic
PCL-CF926C38,PRJ-017,Objections/Hearings,4,2024-10-17,2024-11-16,,319,30,1,1,synthetic
PCL-DEE65572,PRJ-017,Land Identification,0,2024-01-01,2024-01-16,,609,15,1,1,synthetic
PCL-21407FE4,PRJ-017,Land Identification,0,2024-01-30,2024-02-14,2024-02-20,21,15,1,0,synthetic
PCL-21407FE4,PRJ-017,Survey/Parcel Mapping,1,2024-02-20,2024-03-21,2024-04-04,44,30,1,0,synthetic
PCL-21407FE4,PRJ-017,Ownership Verification,2,2024-04-04,2024-05-19,2024-07-05,92,45,1,0,synthetic
PCL-21407FE4,PRJ-017,Notification,3,2024-07-05,2024-07-25,2024-07-18,13,20,0,0,synthetic
PCL-21407FE4,PRJ-017,Objections/Hearings,4,2024-07-18,2024-08-17,2024-08-10,23,30,0,0,synthetic
PCL-21407FE4,PRJ-017,Compensation Assessment,5,2024-08-10,2024-09-19,,387,40,1,1,synthetic
PCL-BA1864CB,PRJ-017,Land Identification,0,2024-02-26,2024-03-12,2024-03-11,14,15,0,0,synthetic
PCL-BA1864CB,PRJ-017,Survey/Parcel Mapping,1,2024-03-11,2024-04-10,2024-03-27,16,30,0,0,synthetic
PCL-BA1864CB,PRJ-017,Ownership Verification,2,2024-03-27,2024-05-11,2024-07-27,122,45,1,0,synthetic
PCL-BA1864CB,PRJ-017,Notification,3,2024-07-27,2024-08-16,2024-08-24,28,20,1,0,synthetic
PCL-BA1864CB,PRJ-017,Objections/Hearings,4,2024-08-24,2024-09-23,2024-09-19,26,30,0,0,synthetic
PCL-BA1864CB,PRJ-017,Compensation Assessment,5,2024-09-19,2024-10-29,2024-10-30,41,40,1,0,synthetic
PCL-BA1864CB,PRJ-017,Compensation Disbursement,6,2024-10-30,2024-11-29,2024-11-24,25,30,0,0,synthetic
PCL-BA1864CB,PRJ-017,Rehabilitation & Resettlement,7,2024-11-24,2025-01-23,2025-01-19,56,60,0,0,synthetic
PCL-BA1864CB,PRJ-017,Possession,8,2025-01-19,2025-02-03,2025-02-03,15,15,0,0,synthetic
PCL-BA1864CB,PRJ-017,Closure/Handover,9,2025-02-03,2025-02-13,,210,10,1,1,synthetic
PCL-C39EF002,PRJ-017,Land Identification,0,2024-02-02,2024-02-17,2024-02-14,12,15,0,0,synthetic
PCL-C39EF002,PRJ-017,Survey/Parcel Mapping,1,2024-02-14,2024-03-15,,565,30,1,1,synthetic
PCL-C2BC146B,PRJ-017,Land Identification,0,2024-02-02,2024-02-17,2024-02-14,12,15,0,0,synthetic
PCL-C2BC146B,PRJ-017,Survey/Parcel Mapping,1,2024-02-14,2024-03-15,2024-04-11,57,30,1,0,synthetic
PCL-C2BC146B,PRJ-017,Ownership Verification,2,2024-04-11,2024-05-26,,508,45,1,1,synthetic
PCL-3031DF8E,PRJ-017,Land Identification,0,2024-03-23,2024-04-07,2024-04-09,17,15,1,0,synthetic
PCL-3031DF8E,PRJ-017,Survey/Parcel Mapping,1,2024-04-09,2024-05-09,2024-05-03,24,30,0,0,synthetic
PCL-3031DF8E,PRJ-017,Ownership Verification,2,2024-05-03,2024-06-17,,486,45,1,1,synthetic
PCL-A7113D8F,PRJ-017,Land Identification,0,2024-01-05,2024-01-20,2024-01-22,17,15,1,0,synthetic
PCL-A7113D8F,PRJ-017,Survey/Parcel Mapping,1,2024-01-22,2024-02-21,2024-02-13,22,30,0,0,synthetic
PCL-A7113D8F,PRJ-017,Ownership Verification,2,2024-02-13,2024-03-29,2024-06-06,114,45,1,0,synthetic
PCL-A7113D8F,PRJ-017,Notification,3,2024-06-06,2024-06-26,2024-06-19,13,20,0,0,synthetic
PCL-A7113D8F,PRJ-017,Objections/Hearings,4,2024-06-19,2024-07-19,2024-08-10,52,30,1,0,synthetic
PCL-A7113D8F,PRJ-017,Compensation Assessment,5,2024-08-10,2024-09-19,2024-09-25,46,40,1,0,synthetic
PCL-A7113D8F,PRJ-017,Compensation Disbursement,6,2024-09-25,2024-10-25,2024-10-22,27,30,0,0,synthetic
PCL-A7113D8F,PRJ-017,Rehabilitation & Resettlement,7,2024-10-22,2024-12-21,2024-12-21,60,60,0,0,synthetic
PCL-A7113D8F,PRJ-017,Possession,8,2024-12-21,2025-01-05,2025-01-13,23,15,1,0,synthetic
PCL-A7113D8F,PRJ-017,Closure/Handover,9,2025-01-13,2025-01-23,,231,10,1,1,synthetic
PCL-E055F4D8,PRJ-017,Land Identification,0,2024-01-31,2024-02-15,2024-02-12,12,15,0,0,synthetic
PCL-E055F4D8,PRJ-017,Survey/Parcel Mapping,1,2024-02-12,2024-03-13,2024-02-28,16,30,0,0,synthetic
PCL-E055F4D8,PRJ-017,Ownership Verification,2,2024-02-28,2024-04-13,2024-06-03,96,45,1,0,synthetic
PCL-E055F4D8,PRJ-017,Notification,3,2024-06-03,2024-06-23,2024-06-18,15,20,0,0,synthetic
PCL-E055F4D8,PRJ-017,Objections/Hearings,4,2024-06-18,2024-07-18,2024-07-11,23,30,0,0,synthetic
PCL-E055F4D8,PRJ-017,Compensation Assessment,5,2024-07-11,2024-08-20,2024-08-01,21,40,0,0,synthetic
PCL-E055F4D8,PRJ-017,Compensation Disbursement,6,2024-08-01,2024-08-31,2024-08-20,19,30,0,0,synthetic
PCL-E055F4D8,PRJ-017,Rehabilitation & Resettlement,7,2024-08-20,2024-10-19,2024-10-11,52,60,0,0,synthetic
PCL-E055F4D8,PRJ-017,Possession,8,2024-10-11,2024-10-26,,325,15,1,1,synthetic
PCL-790B1DF8,PRJ-017,Land Identification,0,2024-01-14,2024-01-29,2024-01-28,14,15,0,0,synthetic
PCL-790B1DF8,PRJ-017,Survey/Parcel Mapping,1,2024-01-28,2024-02-27,2024-02-26,29,30,0,0,synthetic
PCL-790B1DF8,PRJ-017,Ownership Verification,2,2024-02-26,2024-04-11,2024-08-22,178,45,1,0,synthetic
